stage,run_idx,total_runs,seconds,lr,base_ch,weight_decay,adam_betas,loss_name,huber_beta,charbonnier_eps,scheduler,cosine_eta_min,plateau_factor,plateau_patience,grad_clip_norm,batch_size,val_mae,val_mse,val_rmse,val_norm_acc,config_json
stage1,38,576,28.505,0.0002,24,1e-05,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.08000201058387757,0.015371491521596909,0.12398181931878928,0.9599989947080612,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,39,576,28.322,0.0002,24,0.0001,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.07912321573495865,0.013955866038799286,0.11813494842255312,0.9604383921325207,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,40,576,28.534,0.0002,24,0.0,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08198268306255341,0.014534896448254585,0.12056075832647448,0.9590086584687233,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,41,576,28.102,0.0002,24,1e-05,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08360617482662201,0.014742156594991684,0.12141728293365688,0.958196912586689,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,42,576,29.058,0.0002,24,0.0001,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08275617796182633,0.015133066907525063,0.12301653103353656,0.9586219110190868,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,43,576,28.497,0.0005,24,0.0,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.07805007058382034,0.013695496961474419,0.11702776149903243,0.9609749647080899,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,44,576,28.434,0.0005,24,1e-05,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.07887419939041138,0.013479623377323151,0.11610178025044729,0.9605629003047943,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,45,576,27.737,0.0005,24,0.0001,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.07907078075408935,0.014075564339756966,0.11864048356171247,0.9604646096229553,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,46,576,28.391,0.0005,24,0.0,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.0770030871629715,0.01338966928422451,0.11571373852842415,0.9614984564185143,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,47,576,28.566,0.0005,24,1e-05,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07915339428186417,0.014829172648489476,0.12177509042694025,0.960423302859068,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,48,576,28.224,0.0005,24,0.0001,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07860290366411209,0.013929586887359619,0.11802367087732706,0.960698548167944,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,49,576,28.654,5e-05,24,0.0,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.08849169141054153,0.01744809077680111,0.1320912214221714,0.9557541542947292,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,50,576,28.527,5e-05,24,1e-05,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.0915631457567215,0.01700322197377682,0.13039640322407983,0.9542184271216393,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,51,576,28.512,5e-05,24,0.0001,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.09151133334636688,0.01793613287806511,0.13392584843138053,0.9542443333268166,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,52,576,28.351,5e-05,24,0.0,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.09251390969753265,0.017684265896677973,0.13298220142815342,0.9537430451512336,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,53,576,28.368,5e-05,24,1e-05,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.10567647117376328,0.023046340674161912,0.15181021268070838,0.9471617644131184,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,54,576,28.451,5e-05,24,0.0001,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.09597392493486405,0.01961752289533615,0.14006256778788598,0.9520130375325679,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,55,576,28.246,0.0001,24,0.0,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.08084283828735352,0.01510130636394024,0.12288737267897072,0.9595785808563232,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,56,576,28.365,0.0001,24,1e-05,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.08162198305130004,0.014459147743880749,0.12024619638009656,0.95918900847435,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,57,576,28.536,0.0001,24,0.0001,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.08235900914669037,0.015736139222979544,0.12544376916762165,0.9588204954266548,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,58,576,28.459,0.0001,24,0.0,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08911492955684662,0.017582401186227798,0.1325986469999894,0.9554425352215767,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,59,576,28.472,0.0001,24,1e-05,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08693085104227066,0.016599747337400914,0.12884000674247464,0.9565345744788647,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,60,576,28.564,0.0001,24,0.0001,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08460353076457977,0.015155651047825814,0.12310828992324527,0.9576982346177101,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,61,576,28.522,0.0002,24,0.0,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07818169051408767,0.013708640903234481,0.11708390539794307,0.9609091547429561,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,62,576,28.258,0.0002,24,1e-05,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.08491320329904556,0.019798453330993653,0.14070697683837022,0.9575433983504772,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,63,576,28.701,0.0002,24,0.0001,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.09164499402046204,0.02662375921010971,0.16316788657732167,0.954177502989769,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,64,576,28.778,0.0002,24,0.0,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08160722410678864,0.015229411624372005,0.1234075023018131,0.9591963879466057,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,65,576,28.341,0.0002,24,1e-05,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08558485627174378,0.016886371433734892,0.12994757186548309,0.9572075718641281,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,66,576,28.502,0.0002,24,0.0001,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08070614838600158,0.01531370273977518,0.12374854641479706,0.9596469258069992,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,67,576,28.672,0.0005,24,0.0,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07684291553497315,0.013586662717163562,0.11656184074200082,0.9615785422325134,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,68,576,28.399,0.0005,24,1e-05,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07711435282230378,0.013800050996243953,0.11747361829893532,0.9614428235888481,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,69,576,28.061,0.0005,24,0.0001,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07570685648918152,0.013432876840233803,0.11590028835267754,0.9621465717554092,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,70,576,28.221,0.0005,24,0.0,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07847151565551758,0.01498505574464798,0.12241346226885333,0.9607642421722412,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,71,576,28.678,0.0005,24,1e-05,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07703728759288787,0.013802159890532493,0.11748259398963104,0.961481356203556,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,72,576,28.743,0.0005,24,0.0001,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07733686965703965,0.014063655808568,0.11859028547300154,0.9613315651714802,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 24, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,73,576,68.918,5e-05,32,0.0,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.085618168592453,0.01622293961048126,0.12736930403547497,0.9571909157037735,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,74,576,33.0,5e-05,32,1e-05,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.08450351214408874,0.015383667305111886,0.12403091269966486,0.9577482439279557,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,75,576,32.858,5e-05,32,0.0001,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.08390052789449692,0.015151118449866772,0.12308987955907168,0.9580497360527516,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,76,576,33.113,5e-05,32,0.0,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.09226049637794495,0.018463101342320442,0.13587899522119098,0.9538697518110275,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,77,576,32.789,5e-05,32,1e-05,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.0909336810708046,0.016902828067541124,0.13001087672783815,0.9545331594645977,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,78,576,32.899,5e-05,32,0.0001,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.0941215507388115,0.018046455383300783,0.1343370960803485,0.9529392246305942,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,79,576,33.007,0.0001,32,0.0,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.07987383341789246,0.014140945419669152,0.11891570720333439,0.9600630832910537,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,80,576,33.261,0.0001,32,1e-05,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.08234309411048889,0.016907717905938625,0.13002968086532637,0.9588284529447556,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,81,576,32.987,0.0001,32,0.0001,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.0808147315979004,0.015171698734164237,0.12317344979403734,0.9595926342010498,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,82,576,32.887,0.0001,32,0.0,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.08481147432327271,0.016561746910214423,0.12869245086723005,0.9575942628383637,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,83,576,32.948,0.0001,32,1e-05,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.0839300530552864,0.015729401491582393,0.1254169107081752,0.9580349734723568,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,84,576,33.104,0.0001,32,0.0001,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.08050404596328735,0.014455615848302841,0.12023150938212013,0.9597479770183563,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,85,576,32.953,0.0002,32,0.0,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.07864283990859985,0.014414384372532368,0.12005991992556203,0.9606785800457001,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,86,576,33.058,0.0002,32,1e-05,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.07885645920038223,0.013865874439477921,0.11775344767554757,0.9605717703998089,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,87,576,33.038,0.0002,32,0.0001,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.07930754017829895,0.014274861827492715,0.1194774532181395,0.9603462299108505,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,88,576,33.015,0.0002,32,0.0,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.07912709009647369,0.014382326953113079,0.11992633969697016,0.9604364549517631,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,89,576,33.03,0.0002,32,1e-05,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.07945389586687088,0.014940791755914689,0.12223253149597568,0.9602730520665645,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,90,576,32.765,0.0002,32,0.0001,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.07988181126117706,0.014461909472942352,0.12025767947595843,0.9600590943694115,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,91,576,32.74,0.0005,32,0.0,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.07762051320075988,0.014281136579811574,0.11950370948138628,0.96118974339962,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,92,576,32.845,0.0005,32,1e-05,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.07714581382274628,0.013893769174814224,0.11787183367884893,0.9614270930886268,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,93,576,32.648,0.0005,32,0.0001,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.0845049975514412,0.021310017630457877,0.14597951099540604,0.9577475012242794,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,94,576,32.773,0.0005,32,0.0,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.07748252892494202,0.01416172370314598,0.119003040730672,0.9612587355375289,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,95,576,33.073,0.0005,32,1e-05,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.07673911678791046,0.013681918941438198,0.11696973515161176,0.9616304416060448,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,96,576,33.018,0.0005,32,0.0001,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.07667337894439698,0.013565367124974727,0.11647045601771604,0.9616633105278015,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,97,576,32.971,5e-05,32,0.0,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.08520652747154236,0.014717023395001888,0.12131373951454093,0.9573967362642288,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 32, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
